      T          Cv          Cp        S         G(T)      H(T)-H(0)    H(T)
    100.00     86.536     94.850    347.107 -1815745.819   6777.026 -1815711.109 
    105.00     89.168     97.483    351.798 -1815747.567   7257.848 -1815710.628 
    110.00     91.831    100.145    356.394 -1815749.337   7751.905 -1815710.134 
    115.00     94.525    102.839    360.905 -1815751.130   8259.353 -1815709.626 
    120.00     97.254    105.568    365.340 -1815752.946   8780.356 -1815709.105 
    125.00    100.019    108.334    369.705 -1815754.784   9315.096 -1815708.571 
    130.00    102.824    111.138    374.009 -1815756.643   9863.759 -1815708.022 
    135.00    105.669    113.983    378.256 -1815758.524  10426.545 -1815707.459 
    140.00    108.556    116.870    382.454 -1815760.425  11003.661 -1815706.882 
    145.00    111.487    119.801    386.606 -1815762.348  11595.320 -1815706.290 
    150.00    114.462    122.776    390.717 -1815764.291  12201.745 -1815705.684 
    155.00    117.482    125.797    394.792 -1815766.255  12823.158 -1815705.063 
    160.00    120.549    128.864    398.834 -1815768.239  13459.790 -1815704.426 
    165.00    123.662    131.977    402.847 -1815770.244  14111.872 -1815703.774 
    170.00    126.822    135.136    406.834 -1815772.268  14779.635 -1815703.106 
    175.00    130.028    138.342    410.797 -1815774.312  15463.312 -1815702.422 
    180.00    133.280    141.594    414.740 -1815776.376  16163.133 -1815701.723 
    185.00    136.577    144.892    418.664 -1815778.459  16879.329 -1815701.006 
    190.00    139.919    148.233    422.573 -1815780.562  17612.123 -1815700.274 
    195.00    143.305    151.619    426.467 -1815782.685  18361.736 -1815699.524 
    200.00    146.733    155.047    430.348 -1815784.827  19128.384 -1815698.757 
    205.00    150.202    158.516    434.220 -1815786.988  19912.275 -1815697.973 
    210.00    153.710    162.024    438.081 -1815789.169  20713.610 -1815697.172 
    215.00    157.256    165.571    441.935 -1815791.369  21532.583 -1815696.353 
    220.00    160.839    169.153    445.783 -1815793.588  22369.378 -1815695.516 
    225.00    164.455    172.769    449.625 -1815795.827  23224.169 -1815694.661 
    230.00    168.103    176.417    453.462 -1815798.085  24097.123 -1815693.789 
    235.00    171.781    180.095    457.295 -1815800.362  24988.392 -1815692.897 
    240.00    175.486    183.801    461.126 -1815802.658  25898.121 -1815691.988 
    245.00    179.217    187.532    464.954 -1815804.973  26826.443 -1815691.059 
    250.00    182.971    191.286    468.780 -1815807.307  27773.477 -1815690.112 
    255.00    186.746    195.060    472.605 -1815809.661  28739.333 -1815689.146 
    260.00    190.538    198.853    476.430 -1815812.033  29724.108 -1815688.162 
    265.00    194.347    202.662    480.254 -1815814.425  30727.888 -1815687.158 
