      T          Cv          Cp        S         G(T)      H(T)-H(0)    H(T)
    100.00     85.533     93.848    346.791 -1815745.539   6744.732 -1815710.860 
    105.00     88.084     96.399    351.431 -1815747.285   7220.331 -1815710.384 
    110.00     90.678     98.992    355.975 -1815749.053   7708.790 -1815709.896 
    115.00     93.316    101.630    360.434 -1815750.844   8210.327 -1815709.394 
    120.00     96.001    104.315    364.816 -1815752.657   8725.170 -1815708.880 
    125.00     98.734    107.048    369.129 -1815754.492   9253.559 -1815708.351 
    130.00    101.517    109.831    373.382 -1815756.349   9795.737 -1815707.809 
    135.00    104.350    112.664    377.580 -1815758.226  10351.954 -1815707.253 
    140.00    107.233    115.548    381.729 -1815760.124  10922.462 -1815706.682 
    145.00    110.168    118.482    385.835 -1815762.043  11507.517 -1815706.097 
    150.00    113.154    121.468    389.902 -1815763.983  12107.372 -1815705.497 
    155.00    116.191    124.505    393.934 -1815765.942  12722.285 -1815704.882 
    160.00    119.279    127.593    397.936 -1815767.922  13352.511 -1815704.252 
    165.00    122.417    130.732    401.910 -1815769.922  13998.303 -1815703.606 
    170.00    125.606    133.920    405.860 -1815771.941  14659.913 -1815702.945 
    175.00    128.844    137.158    409.788 -1815773.980  15337.588 -1815702.267 
    180.00    132.130    140.444    413.698 -1815776.039  16031.574 -1815701.573 
    185.00    135.463    143.778    417.592 -1815778.117  16742.109 -1815700.863 
    190.00    138.843    147.157    421.471 -1815780.215  17469.428 -1815700.135 
    195.00    142.267    150.582    425.337 -1815782.332  18213.757 -1815699.391 
    200.00    145.735    154.049    429.193 -1815784.468  18975.316 -1815698.629 
    205.00    149.244    157.558    433.040 -1815786.624  19754.317 -1815697.850 
    210.00    152.793    161.107    436.879 -1815788.798  20550.965 -1815697.054 
    215.00    156.379    164.694    440.712 -1815790.992  21365.452 -1815696.239 
    220.00    160.002    168.317    444.540 -1815793.206  22197.964 -1815695.407 
    225.00    163.658    171.973    448.363 -1815795.438  23048.674 -1815694.556 
    230.00    167.346    175.661    452.184 -1815797.689  23917.746 -1815693.687 
    235.00    171.064    179.378    456.001 -1815799.960  24805.331 -1815692.799 
    240.00    174.808    183.122    459.817 -1815802.249  25711.571 -1815691.893 
    245.00    178.577    186.891    463.631 -1815804.558  26636.594 -1815690.968 
    250.00    182.368    190.682    467.445 -1815806.886  27580.518 -1815690.024 
    255.00    186.178    194.493    471.259 -1815809.232  28543.447 -1815689.061 
    260.00    190.007    198.321    475.073 -1815811.598  29525.475 -1815688.079 
    265.00    193.850    202.164    478.887 -1815813.983  30526.682 -1815687.078 
    270.00    197.706    206.020    482.701 -1815816.387  31547.138 -1815686.058 
    275.00    201.572    209.886    486.517 -1815818.810  32586.899 -1815685.018 
    280.00    205.446    213.760    490.334 -1815821.252  33646.012 -1815683.959 
    285.00    209.325    217.640    494.151 -1815823.713  34724.509 -1815682.880 
    290.00    213.208    221.523    497.970 -1815826.194  35822.414 -1815681.782 
    295.00    217.092    225.407    501.790 -1815828.693  36939.736 -1815680.665 
    300.00    220.975    229.290    505.611 -1815831.212  38076.478 -1815679.528 
    305.00    224.855    233.170    509.433 -1815833.749  39232.628 -1815678.372 
    310.00    228.730    237.045    513.256 -1815836.306  40408.167 -1815677.197 
    315.00    232.598    240.913    517.080 -1815838.882  41603.064 -1815676.002 
    320.00    236.458    244.772    520.904 -1815841.477  42817.280 -1815674.787 
    325.00    240.306    248.621    524.729 -1815844.091  44050.766 -1815673.554 
    330.00    244.142    252.457    528.554 -1815846.724  45303.465 -1815672.301 
    335.00    247.965    256.279    532.379 -1815849.376  46575.311 -1815671.029 
    340.00    251.772    260.086    536.204 -1815852.048  47866.231 -1815669.739 
    345.00    255.562    263.876    540.028 -1815854.738  49176.144 -1815668.429 
    350.00    259.333    267.648    543.852 -1815857.448  50504.961 -1815667.100 
    355.00    263.085    271.400    547.675 -1815860.177  51852.588 -1815665.752 
    360.00    266.816    275.131    551.497 -1815862.925  53218.923 -1815664.386 
    365.00    270.526    278.840    555.318 -1815865.692  54603.860 -1815663.001 
    370.00    274.212    282.526    559.137 -1815868.478  56007.286 -1815661.597 
    375.00    277.874    286.188    562.953 -1815871.283  57429.084 -1815660.176 
    380.00    281.511    289.826    566.768 -1815874.108  58869.130 -1815658.736 
    385.00    285.123    293.437    570.580 -1815876.951  60327.297 -1815657.277 
    390.00    288.708    297.022    574.390 -1815879.813  61803.456 -1815655.801 
    395.00    292.265    300.580    578.196 -1815882.695  63297.472 -1815654.307 
    400.00    295.795    304.109    581.999 -1815885.595  64809.206 -1815652.796 
    405.00    299.296    307.610    585.799 -1815888.515  66338.517 -1815651.266 
    410.00    302.768    311.083    589.595 -1815891.453  67885.261 -1815649.719 
    415.00    306.211    314.525    593.386 -1815894.411  69449.293 -1815648.155 
    420.00    309.623    317.938    597.173 -1815897.387  71030.463 -1815646.574 
    425.00    313.006    321.320    600.956 -1815900.382  72628.622 -1815644.976 
    430.00    316.358    324.672    604.734 -1815903.397  74243.617 -1815643.361 
    435.00    319.679    327.994    608.506 -1815906.430  75875.294 -1815641.729 
    440.00    322.969    331.284    612.274 -1815909.482  77523.500 -1815640.081 
    445.00    326.228    334.543    616.036 -1815912.552  79188.078 -1815638.417 
    450.00    329.456    337.770    619.792 -1815915.642  80868.873 -1815636.736 
    455.00    332.652    340.966    623.542 -1815918.750  82565.727 -1815635.039 
    460.00    335.816    344.131    627.285 -1815921.877  84278.483 -1815633.326 
    465.00    338.950    347.264    631.023 -1815925.023  86006.984 -1815631.598 
    470.00    342.051    350.366    634.753 -1815928.188  87751.072 -1815629.854 
    475.00    345.122    353.436    638.477 -1815931.371  89510.590 -1815628.094 
    480.00    348.161    356.475    642.194 -1815934.572  91285.381 -1815626.319 
