      T          Cv          Cp        S         G(T)      H(T)-H(0)    H(T)
    100.00     84.402     92.716    349.300 -1815740.764   6774.026 -1815705.834 
    105.00     87.009     95.324    353.886 -1815742.522   7244.105 -1815705.364 
    110.00     89.667     97.981    358.382 -1815744.303   7727.346 -1815704.881 
    115.00     92.372    100.687    362.797 -1815746.106   8223.996 -1815704.384 
    120.00     95.126    103.441    367.140 -1815747.931   8734.296 -1815703.874 
    125.00     97.928    106.243    371.419 -1815749.777   9258.485 -1815703.350 
    130.00    100.778    109.092    375.642 -1815751.645   9796.802 -1815702.812 
    135.00    103.675    111.989    379.813 -1815753.534  10349.485 -1815702.259 
    140.00    106.619    114.934    383.939 -1815755.443  10916.772 -1815701.692 
    145.00    109.611    117.926    388.024 -1815757.373  11498.901 -1815701.110 
    150.00    112.651    120.966    392.073 -1815759.323  12096.110 -1815700.512 
    155.00    115.739    124.053    396.090 -1815761.294  12708.639 -1815699.900 
    160.00    118.874    127.188    400.077 -1815763.284  13336.724 -1815699.272 
    165.00    122.056    130.371    404.040 -1815765.294  13980.602 -1815698.628 
    170.00    125.285    133.600    407.980 -1815767.324  14640.509 -1815697.968 
    175.00    128.561    136.875    411.900 -1815769.374  15316.678 -1815697.292 
    180.00    131.881    140.196    415.802 -1815771.443  16009.336 -1815696.599 
    185.00    135.247    143.561    419.689 -1815773.532  16718.711 -1815695.890 
    190.00    138.656    146.970    423.563 -1815775.640  17445.021 -1815695.163 
    195.00    142.107    150.421    427.425 -1815777.768  18188.482 -1815694.420 
    200.00    145.599    153.914    431.277 -1815779.915  18949.303 -1815693.659 
    205.00    149.131    157.445    435.121 -1815782.081  19727.683 -1815692.881 
    210.00    152.700    161.015    438.958 -1815784.266  20523.817 -1815692.085 
    215.00    156.305    164.620    442.789 -1815786.470  21337.888 -1815691.271 
    220.00    159.945    168.259    446.615 -1815788.694  22170.073 -1815690.438 
    225.00    163.617    171.931    450.437 -1815790.936  23020.536 -1815689.588 
    230.00    167.318    175.633    454.256 -1815793.198  23889.434 -1815688.719 
    235.00    171.048    179.362    458.074 -1815795.479  24776.911 -1815687.831 
    240.00    174.803    183.118    461.889 -1815797.779  25683.102 -1815686.925 
    245.00    178.582    186.896    465.704 -1815800.098  26608.128 -1815686.000 
    250.00    182.382    190.696    469.518 -1815802.436  27552.102 -1815685.056 
    255.00    186.201    194.515    473.332 -1815804.793  28515.123 -1815684.093 
    260.00    190.036    198.350    477.146 -1815807.169  29497.280 -1815683.111 
    265.00    193.885    202.199    480.961 -1815809.564  30498.648 -1815682.110 
    270.00    197.746    206.061    484.776 -1815811.979  31519.293 -1815681.089 
    275.00    201.617    209.931    488.592 -1815814.412  32559.269 -1815680.049 
    280.00    205.494    213.809    492.410 -1815816.865  33618.616 -1815678.990 
    285.00    209.377    217.692    496.228 -1815819.336  34697.367 -1815677.911 
    290.00    213.263    221.577    500.048 -1815821.827  35795.539 -1815676.813 
    295.00    217.149    225.464    503.869 -1815824.337  36913.142 -1815675.695 
    300.00    221.034    229.349    507.691 -1815826.866  38050.174 -1815674.558 
    305.00    224.916    233.230    511.514 -1815829.414  39206.622 -1815673.402 
    310.00    228.792    237.106    515.338 -1815831.981  40382.465 -1815672.226 
    315.00    232.660    240.975    519.163 -1815834.567  41577.670 -1815671.031 
    320.00    236.520    244.834    522.988 -1815837.172  42792.196 -1815669.816 
    325.00    240.368    248.683    526.814 -1815839.797  44025.993 -1815668.582 
    330.00    244.204    252.519    530.640 -1815842.440  45279.003 -1815667.329 
    335.00    248.026    256.341    534.466 -1815845.103  46551.158 -1815666.057 
