      T          Cv          Cp        S         G(T)      H(T)-H(0)    H(T)
    100.00     84.122     92.437    346.733 -1815738.310   6690.423 -1815703.636 
    105.00     86.686     95.000    351.305 -1815740.055   7158.994 -1815703.168 
    110.00     89.299     97.614    355.784 -1815741.823   7640.508 -1815702.686 
    115.00     91.964    100.279    360.182 -1815743.613   8135.218 -1815702.192 
    120.00     94.680    102.995    364.507 -1815745.424   8643.379 -1815701.683 
    125.00     97.448    105.762    368.767 -1815747.258   9165.250 -1815701.162 
    130.00    100.267    108.582    372.970 -1815749.112   9701.088 -1815700.626 
    135.00    103.139    111.453    377.122 -1815750.987  10251.154 -1815700.076 
    140.00    106.062    114.376    381.228 -1815752.883  10815.705 -1815699.511 
    145.00    109.036    117.351    385.293 -1815754.799  11395.000 -1815698.932 
    150.00    112.062    120.376    389.322 -1815756.736  11989.296 -1815698.338 
    155.00    115.138    123.453    393.320 -1815758.693  12598.848 -1815697.728 
    160.00    118.265    126.580    397.288 -1815760.669  13223.908 -1815697.103 
    165.00    121.442    129.756    401.232 -1815762.665  13864.728 -1815696.462 
    170.00    124.668    132.982    405.153 -1815764.681  14521.555 -1815695.805 
    175.00    127.942    136.256    409.055 -1815766.717  15194.631 -1815695.132 
    180.00    131.263    139.577    412.940 -1815768.772  15884.196 -1815694.443 
    185.00    134.630    142.945    416.810 -1815770.846  16590.483 -1815693.736 
    190.00    138.043    146.357    420.667 -1815772.940  17313.720 -1815693.013 
    195.00    141.499    149.813    424.514 -1815775.053  18054.127 -1815692.273 
    200.00    144.996    153.311    428.351 -1815777.185  18811.920 -1815691.515 
    205.00    148.534    156.849    432.180 -1815779.336  19587.303 -1815690.740 
    210.00    152.111    160.426    436.002 -1815781.507  20380.473 -1815689.946 
    215.00    155.725    164.039    439.819 -1815783.696  21191.620 -1815689.135 
    220.00    159.373    167.687    443.632 -1815785.905  22020.922 -1815688.306 
    225.00    163.053    171.368    447.442 -1815788.133  22868.546 -1815687.458 
    230.00    166.765    175.079    451.249 -1815790.379  23734.652 -1815686.592 
    235.00    170.504    178.819    455.054 -1815792.645  24619.386 -1815685.707 
    240.00    174.270    182.584    458.858 -1815794.930  25522.883 -1815684.804 
    245.00    178.059    186.373    462.662 -1815797.234  26445.267 -1815683.882 
    250.00    181.869    190.184    466.466 -1815799.557  27386.653 -1815682.940 
    255.00    185.699    194.013    470.270 -1815801.898  28347.139 -1815681.980 
    260.00    189.545    197.860    474.074 -1815804.259  29326.815 -1815681.000 
    265.00    193.405    201.720    477.880 -1815806.639  30325.758 -1815680.001 
    270.00    197.278    205.592    481.686 -1815809.038  31344.033 -1815678.983 
    275.00    201.159    209.474    485.494 -1815811.456  32381.694 -1815677.945 
    280.00    205.048    213.363    489.304 -1815813.893  33438.783 -1815676.888 
    285.00    208.942    217.257    493.114 -1815816.349  34515.330 -1815675.812 
    290.00    212.839    221.153    496.927 -1815818.824  35611.355 -1815674.715 
