      T          Cv          Cp        S         G(T)      H(T)-H(0)    H(T)
    100.00     89.754     98.069    344.309 -1815762.472   6847.265 -1815728.041 
    105.00     92.360    100.675    349.157 -1815764.206   7344.121 -1815727.544 
    110.00     94.974    103.288    353.901 -1815765.963   7854.023 -1815727.034 
    115.00     97.602    105.916    358.550 -1815767.745   8377.028 -1815726.511 
    120.00    100.251    108.566    363.114 -1815769.549   8913.223 -1815725.975 
    125.00    102.926    111.241    367.600 -1815771.376   9462.726 -1815725.426 
    130.00    105.632    113.946    372.015 -1815773.225  10025.680 -1815724.863 
    135.00    108.372    116.686    376.367 -1815775.096  10602.246 -1815724.286 
    140.00    111.149    119.463    380.660 -1815776.988  11192.604 -1815723.696 
    145.00    113.967    122.281    384.902 -1815778.902  11796.947 -1815723.091 
    150.00    116.826    125.141    389.095 -1815780.837  12415.484 -1815722.473 
    155.00    119.730    128.045    393.246 -1815782.793  13048.430 -1815721.840 
    160.00    122.680    130.994    397.357 -1815784.770  13696.009 -1815721.192 
    165.00    125.676    133.991    401.434 -1815786.767  14358.452 -1815720.530 
    170.00    128.719    137.034    405.479 -1815788.784  15035.993 -1815719.852 
    175.00    131.810    140.125    409.496 -1815790.821  15728.869 -1815719.160 
    180.00    134.948    143.263    413.487 -1815792.879  16437.318 -1815718.451 
    185.00    138.134    146.448    417.456 -1815794.956  17161.576 -1815717.727 
    190.00    141.366    149.681    421.404 -1815797.053  17901.879 -1815716.987 
    195.00    144.645    152.959    425.334 -1815799.170  18658.460 -1815716.230 
    200.00    147.968    156.282    429.249 -1815801.307  19431.545 -1815715.457 
    205.00    151.335    159.650    433.149 -1815803.463  20221.357 -1815714.667 
    210.00    154.745    163.059    437.037 -1815805.638  21028.111 -1815713.860 
    215.00    158.195    166.509    440.914 -1815807.833  21852.016 -1815713.036 
    220.00    161.684    169.999    444.782 -1815810.047  22693.270 -1815712.195 
    225.00    165.211    173.525    448.642 -1815812.281  23552.065 -1815711.336 
    230.00    168.772    177.087    452.495 -1815814.534  24428.581 -1815710.460 
    235.00    172.367    180.681    456.342 -1815816.806  25322.988 -1815709.565 
    240.00    175.992    184.307    460.184 -1815819.097  26235.447 -1815708.653 
    245.00    179.646    187.961    464.021 -1815821.408  27166.104 -1815707.722 
    250.00    183.326    191.641    467.856 -1815823.737  28115.097 -1815706.773 
    255.00    187.030    195.345    471.687 -1815826.086  29082.551 -1815705.806 
    260.00    190.755    199.070    475.517 -1815828.454  30068.579 -1815704.820 
    265.00    194.500    202.814    479.344 -1815830.841  31073.281 -1815703.815 
    270.00    198.260    206.575    483.170 -1815833.248  32096.747 -1815702.792 
    275.00    202.035    210.349    486.995 -1815835.673  33139.052 -1815701.749 
    280.00    205.822    214.136    490.819 -1815838.118  34200.261 -1815700.688 
    285.00    209.617    217.932    494.643 -1815840.581  35280.427 -1815699.608 
    290.00    213.420    221.735    498.466 -1815843.064  36379.591 -1815698.509 
    295.00    217.228    225.542    502.289 -1815845.566  37497.782 -1815697.391 
    300.00    221.038    229.353    506.111 -1815848.087  38635.019 -1815696.253 
    305.00    224.849    233.163    509.934 -1815850.627  39791.309 -1815695.097 
    310.00    228.658    236.972    513.756 -1815853.186  40966.648 -1815693.922 
    315.00    232.463    240.777    517.578 -1815855.764  42161.023 -1815692.727 
    320.00    236.262    244.577    521.400 -1815858.362  43374.410 -1815691.514 
    325.00    240.054    248.368    525.221 -1815860.978  44606.775 -1815690.282 
    330.00    243.836    252.151    529.042 -1815863.614  45858.077 -1815689.030 
