      T          Cv          Cp        S         G(T)      H(T)-H(0)    H(T)
    100.00     86.774     95.088    338.366 -1815762.097   6738.202 -1815728.260 
    105.00     89.363     97.678    343.068 -1815763.801   7220.106 -1815727.779 
    110.00     91.980    100.294    347.672 -1815765.528   7715.023 -1815727.284 
    115.00     94.627    102.942    352.189 -1815767.277   8223.100 -1815726.776 
    120.00     97.309    105.624    356.626 -1815769.049   8744.499 -1815726.254 
    125.00    100.028    108.342    360.993 -1815770.843   9279.398 -1815725.719 
    130.00    102.785    111.100    365.296 -1815772.659   9827.987 -1815725.171 
    135.00    105.584    113.898    369.541 -1815774.496  10390.464 -1815724.608 
    140.00    108.424    116.739    373.735 -1815776.354  10967.038 -1815724.032 
    145.00    111.308    119.623    377.881 -1815778.234  11557.922 -1815723.441 
    150.00    114.237    122.551    381.986 -1815780.133  12163.338 -1815722.835 
    155.00    117.211    125.526    386.053 -1815782.053  12783.511 -1815722.215 
    160.00    120.231    128.546    390.086 -1815783.994  13418.670 -1815721.580 
    165.00    123.298    131.613    394.088 -1815785.954  14069.047 -1815720.930 
    170.00    126.412    134.726    398.063 -1815787.935  14734.874 -1815720.264 
    175.00    129.572    137.886    402.014 -1815789.935  15416.385 -1815719.582 
    180.00    132.778    141.093    405.943 -1815791.955  16113.813 -1815718.885 
    185.00    136.031    144.345    409.853 -1815793.994  16827.389 -1815718.171 
    190.00    139.328    147.643    413.746 -1815796.053  17557.340 -1815717.441 
    195.00    142.671    150.985    417.625 -1815798.132  18303.892 -1815716.695 
    200.00    146.056    154.370    421.490 -1815800.229  19067.262 -1815715.931 
    205.00    149.483    157.798    425.344 -1815802.346  19847.666 -1815715.151 
    210.00    152.951    161.266    429.188 -1815804.483  20645.309 -1815714.353 
    215.00    156.458    164.773    433.023 -1815806.638  21460.390 -1815713.538 
    220.00    160.003    168.317    436.852 -1815808.813  22293.100 -1815712.706 
    225.00    163.582    171.897    440.675 -1815811.007  23143.620 -1815711.855 
    230.00    167.195    175.510    444.492 -1815813.220  24012.123 -1815710.987 
    235.00    170.840    179.154    448.306 -1815815.452  24898.771 -1815710.100 
    240.00    174.513    182.828    452.116 -1815817.703  25803.713 -1815709.195 
    245.00    178.213    186.528    455.924 -1815819.973  26727.091 -1815708.272 
    250.00    181.938    190.253    459.730 -1815822.262  27669.031 -1815707.330 
    255.00    185.685    194.000    463.534 -1815824.570  28629.653 -1815706.369 
    260.00    189.452    197.766    467.338 -1815826.897  29609.060 -1815705.390 
    265.00    193.236    201.551    471.141 -1815829.244  30607.346 -1815704.391 
    270.00    197.036    205.350    474.943 -1815831.609  31624.593 -1815703.374 
    275.00    200.848    209.162    478.746 -1815833.993  32660.869 -1815702.338 
    280.00    204.670    212.985    482.549 -1815836.396  33716.233 -1815701.282 
    285.00    208.501    216.815    486.353 -1815838.819  34790.730 -1815700.208 
    290.00    212.337    220.652    490.157 -1815841.260  35884.396 -1815699.114 
    295.00    216.177    224.492    493.962 -1815843.720  36997.254 -1815698.001 
    300.00    220.019    228.333    497.767 -1815846.199  38129.316 -1815696.869 
    305.00    223.859    232.174    501.573 -1815848.698  39280.582 -1815695.718 
    310.00    227.697    236.011    505.379 -1815851.215  40451.046 -1815694.548 
    315.00    231.530    239.844    509.186 -1815853.752  41640.687 -1815693.358 
    320.00    235.356    243.670    512.993 -1815856.307  42849.477 -1815692.149 
    325.00    239.174    247.488    516.801 -1815858.881  44077.378 -1815690.921 
    330.00    242.981    251.296    520.608 -1815861.475  45324.342 -1815689.674 
    335.00    246.777    255.091    524.415 -1815864.088  46590.313 -1815688.408 
    340.00    250.558    258.873    528.223 -1815866.719  47875.229 -1815687.123 
    345.00    254.325    262.639    532.029 -1815869.370  49179.016 -1815685.820 
    350.00    258.075    266.390    535.835 -1815872.039  50501.596 -1815684.497 
    355.00    261.807    270.122    539.640 -1815874.728  51842.882 -1815683.156 
    360.00    265.520    273.835    543.444 -1815877.436  53202.781 -1815681.796 
    365.00    269.213    277.527    547.247 -1815880.163  54581.195 -1815680.417 
    370.00    272.884    281.198    551.048 -1815882.908  55978.018 -1815679.021 
    375.00    276.532    284.847    554.847 -1815885.673  57393.139 -1815677.606 
    380.00    280.157    288.471    558.644 -1815888.457  58826.444 -1815676.172 
    385.00    283.757    292.072    562.438 -1815891.259  60277.813 -1815674.721 
    390.00    287.332    295.647    566.230 -1815894.081  61747.119 -1815673.252 
    395.00    290.881    299.196    570.019 -1815896.922  63234.236 -1815671.764 
    400.00    294.403    302.718    573.804 -1815899.781  64739.031 -1815670.260 
    405.00    297.898    306.213    577.586 -1815902.660  66261.369 -1815668.737 
    410.00    301.365    309.679    581.365 -1815905.557  67801.110 -1815667.198 
    415.00    304.803    313.118    585.139 -1815908.473  69358.115 -1815665.641 
    420.00    308.212    316.527    588.910 -1815911.409  70932.238 -1815664.066 
    425.00    311.592    319.907    592.676 -1815914.363  72523.335 -1815662.475 
    430.00    314.943    323.257    596.437 -1815917.335  74131.257 -1815660.867 
    435.00    318.263    326.577    600.193 -1815920.327  75755.856 -1815659.243 
    440.00    321.553    329.867    603.944 -1815923.337  77396.980 -1815657.602 
    445.00    324.813    333.127    607.690 -1815926.366  79054.479 -1815655.944 
    450.00    328.041    336.356    611.430 -1815929.414  80728.199 -1815654.270 
    455.00    331.240    339.554    615.165 -1815932.481  82417.987 -1815652.581 
    460.00    334.407    342.721    618.893 -1815935.566  84123.689 -1815650.875 
    465.00    337.543    345.858    622.615 -1815938.670  85845.150 -1815649.154 
    470.00    340.649    348.963    626.331 -1815941.792  87582.217 -1815647.416 
    475.00    343.724    352.038    630.040 -1815944.933  89334.733 -1815645.664 
    480.00    346.767    355.082    633.742 -1815948.092  91102.546 -1815643.896 
