      T          Cv          Cp        S         G(T)      H(T)-H(0)    H(T)
    100.00     84.156     92.471    340.404 -1815739.625   6745.243 -1815705.585 
    105.00     86.634     94.949    344.975 -1815741.339   7213.766 -1815705.116 
    110.00     89.174     97.488    349.450 -1815743.075   7694.831 -1815704.635 
    115.00     91.775    100.089    353.841 -1815744.833   8188.748 -1815704.141 
    120.00     94.437    102.752    358.157 -1815746.613   8695.824 -1815703.634 
    125.00     97.161    105.475    362.406 -1815748.415   9216.366 -1815703.114 
    130.00     99.945    108.259    366.597 -1815750.237   9750.678 -1815702.579 
    135.00    102.789    111.103    370.736 -1815752.080  10299.060 -1815702.031 
    140.00    105.691    114.006    374.829 -1815753.944  10861.808 -1815701.468 
    145.00    108.652    116.966    378.881 -1815755.829  11439.215 -1815700.891 
    150.00    111.669    119.984    382.897 -1815757.733  12031.567 -1815700.299 
    155.00    114.743    123.057    386.881 -1815759.658  12639.147 -1815699.691 
    160.00    117.871    126.185    390.838 -1815761.602  13262.230 -1815699.068 
    165.00    121.053    129.367    394.769 -1815763.566  13901.090 -1815698.429 
    170.00    124.287    132.601    398.679 -1815765.550  14555.990 -1815697.774 
    175.00    127.572    135.887    402.570 -1815767.553  15227.189 -1815697.103 
    180.00    130.907    139.222    406.445 -1815769.575  15914.940 -1815696.415 
    185.00    134.291    142.605    410.305 -1815771.617  16619.487 -1815695.711 
    190.00    137.720    146.035    414.154 -1815773.678  17341.068 -1815694.989 
    195.00    141.195    149.510    417.992 -1815775.759  18079.910 -1815694.250 
    200.00    144.713    153.027    421.821 -1815777.858  18836.235 -1815693.494 
    205.00    148.272    156.586    425.644 -1815779.977  19610.252 -1815692.720 
    210.00    151.870    160.184    429.460 -1815782.115  20402.162 -1815691.928 
    215.00    155.505    163.819    433.272 -1815784.271  21212.156 -1815691.118 
    220.00    159.175    167.489    437.080 -1815786.447  22040.414 -1815690.290 
    225.00    162.878    171.192    440.885 -1815788.642  22887.104 -1815689.443 
    230.00    166.611    174.925    444.689 -1815790.856  23752.385 -1815688.578 
    235.00    170.372    178.686    448.491 -1815793.089  24636.402 -1815687.694 
    240.00    174.159    182.473    452.293 -1815795.341  25539.291 -1815686.791 
    245.00    177.969    186.283    456.094 -1815797.612  26461.172 -1815685.869 
    250.00    181.800    190.114    459.896 -1815799.902  27402.157 -1815684.928 
    255.00    185.649    193.963    463.699 -1815802.211  28362.344 -1815683.968 
    260.00    189.514    197.829    467.503 -1815804.539  29341.818 -1815682.988 
    265.00    193.393    201.708    471.308 -1815806.886  30340.655 -1815681.989 
    270.00    197.283    205.598    475.114 -1815809.252  31358.915 -1815680.971 
    275.00    201.183    209.497    478.923 -1815811.637  32396.649 -1815679.933 
    280.00    205.088    213.403    482.732 -1815814.041  33453.895 -1815678.876 
    285.00    208.998    217.312    486.544 -1815816.464  34530.681 -1815677.799 
    290.00    212.910    221.224    490.357 -1815818.907  35627.023 -1815676.703 
    295.00    216.822    225.136    494.172 -1815821.368  36742.924 -1815675.587 
    300.00    220.731    229.046    497.989 -1815823.848  37878.380 -1815674.452 
    305.00    224.637    232.951    501.807 -1815826.348  39033.374 -1815673.297 
    310.00    228.536    236.850    505.627 -1815828.867  40207.879 -1815672.122 
    315.00    232.427    240.741    509.448 -1815831.404  41401.861 -1815670.928 
    320.00    236.308    244.622    513.269 -1815833.961  42615.274 -1815669.715 
    325.00    240.177    248.492    517.092 -1815836.537  43848.064 -1815668.482 
    330.00    244.033    252.348    520.915 -1815839.132  45100.168 -1815667.230 
    335.00    247.874    256.189    524.739 -1815841.746  46371.515 -1815665.959 
    340.00    251.699    260.014    528.562 -1815844.379  47662.028 -1815664.668 
    345.00    255.506    263.820    532.386 -1815847.032  48971.621 -1815663.358 
    350.00    259.294    267.608    536.209 -1815849.703  50300.201 -1815662.030 
    355.00    263.061    271.375    540.032 -1815852.394  51647.668 -1815660.682 
    360.00    266.806    275.121    543.854 -1815855.103  53013.918 -1815659.316 
    365.00    270.529    278.844    547.674 -1815857.832  54398.840 -1815657.931 
    370.00    274.228    282.543    551.493 -1815860.580  55802.317 -1815656.528 
    375.00    277.903    286.217    555.310 -1815863.347  57224.227 -1815655.106 
    380.00    281.551    289.866    559.125 -1815866.133  58664.446 -1815653.666 
    385.00    285.174    293.488    562.938 -1815868.938  60122.842 -1815652.207 
    390.00    288.769    297.083    566.748 -1815871.763  61599.281 -1815650.731 
    395.00    292.336    300.650    570.556 -1815874.606  63093.627 -1815649.236 
    400.00    295.874    304.189    574.360 -1815877.468  64605.737 -1815647.724 
    405.00    299.384    307.699    578.160 -1815880.350  66135.467 -1815646.195 
    410.00    302.864    311.179    581.957 -1815883.250  67682.672 -1815644.647 
    415.00    306.314    314.629    585.750 -1815886.169  69247.203 -1815643.083 
    420.00    309.734    318.048    589.538 -1815889.107  70828.908 -1815641.501 
    425.00    313.123    321.437    593.322 -1815892.065  72427.634 -1815639.902 
    430.00    316.481    324.795    597.102 -1815895.041  74043.228 -1815638.287 
    435.00    319.807    328.122    600.876 -1815898.036  75675.534 -1815636.655 
    440.00    323.103    331.417    604.645 -1815901.049  77324.394 -1815635.006 
    445.00    326.366    334.681    608.408 -1815904.082  78989.652 -1815633.340 
    450.00    329.598    337.913    612.165 -1815907.133  80671.149 -1815631.659 
    455.00    332.799    341.113    615.917 -1815910.204  82368.727 -1815629.961 
    460.00    335.967    344.281    619.662 -1815913.293  84082.226 -1815628.248 
    465.00    339.104    347.418    623.401 -1815916.400  85811.488 -1815626.519 
    470.00    342.208    350.523    627.134 -1815919.527  87556.353 -1815624.774 
    475.00    345.281    353.596    630.859 -1815922.672  89316.662 -1815623.013 
    480.00    348.323    356.637    634.578 -1815925.835  91092.258 -1815621.238 
    485.00    351.333    359.647    638.289 -1815929.017  92882.983 -1815619.447 
    490.00    354.311    362.626    641.993 -1815932.218  94688.677 -1815617.641 
    495.00    357.258    365.573    645.689 -1815935.437  96509.187 -1815615.821 
    500.00    360.175    368.489    649.378 -1815938.675  98344.354 -1815613.986 
    505.00    363.060    371.374    653.059 -1815941.931 100194.025 -1815612.136 
    510.00    365.914    374.229    656.732 -1815945.205 102058.046 -1815610.272 
    515.00    368.739    377.053    660.397 -1815948.498 103936.263 -1815608.394 
    520.00    371.532    379.847    664.054 -1815951.809 105828.525 -1815606.502 
    525.00    374.296    382.611    667.702 -1815955.139 107734.682 -1815604.595 
    530.00    377.031    385.345    671.341 -1815958.486 109654.585 -1815602.676 
    535.00    379.736    388.050    674.972 -1815961.852 111588.085 -1815600.742 
    540.00    382.411    390.726    678.595 -1815965.236 113535.037 -1815598.795 
    545.00    385.058    393.373    682.208 -1815968.638 115495.295 -1815596.835 
    550.00    387.677    395.991    685.812 -1815972.058 117468.717 -1815594.861 
    555.00    390.267    398.581    689.408 -1815975.496 119455.159 -1815592.875 
    560.00    392.829    401.143    692.994 -1815978.952 121454.482 -1815590.876 
    565.00    395.364    403.678    696.571 -1815982.426 123466.547 -1815588.864 
    570.00    397.871    406.185    700.139 -1815985.918 125491.216 -1815586.839 
    575.00    400.351    408.666    703.697 -1815989.428 127528.355 -1815584.802 
    580.00    402.805    411.119    707.246 -1815992.955 129577.829 -1815582.752 
    585.00    405.232    413.547    710.785 -1815996.500 131639.505 -1815580.691 
    590.00    407.634    415.948    714.315 -1816000.063 133713.254 -1815578.617 
    595.00    410.010    418.324    717.835 -1816003.643 135798.945 -1815576.531 
    600.00    412.360    420.674    721.346 -1816007.241 137896.451 -1815574.434 
    605.00    414.685    423.000    724.846 -1816010.857 140005.648 -1815572.324 
    610.00    416.986    425.301    728.337 -1816014.490 142126.410 -1815570.204 
    615.00    419.263    427.577    731.819 -1816018.140 144258.615 -1815568.071 
    620.00    421.515    429.830    735.290 -1816021.808 146402.142 -1815565.928 
    625.00    423.744    432.058    738.751 -1816025.493 148556.872 -1815563.773 
    630.00    425.949    434.264    742.203 -1816029.195 150722.687 -1815561.607 
    635.00    428.132    436.446    745.644 -1816032.915 152899.472 -1815559.431 
    640.00    430.291    438.606    749.076 -1816036.652 155087.112 -1815557.243 
    645.00    432.429    440.743    752.498 -1816040.406 157285.493 -1815555.045 
    650.00    434.544    442.858    755.909 -1816044.177 159494.505 -1815552.836 
    655.00    436.637    444.952    759.311 -1816047.965 161714.039 -1815550.616 
    660.00    438.709    447.023    762.702 -1816051.770 163943.985 -1815548.386 
    665.00    440.760    449.074    766.084 -1816055.592 166184.237 -1815546.146 
    670.00    442.789    451.104    769.455 -1816059.431 168434.689 -1815543.895 
    675.00    444.798    453.113    772.817 -1816063.286 170695.239 -1815541.635 
    680.00    446.787    455.102    776.168 -1816067.159 172965.784 -1815539.364 
    685.00    448.756    457.070    779.509 -1816071.048 175246.223 -1815537.084 
    690.00    450.705    459.020    782.841 -1816074.954 177536.456 -1815534.794 
    695.00    452.635    460.949    786.162 -1816078.876 179836.385 -1815532.494 
    700.00    454.545    462.859    789.473 -1816082.815 182145.915 -1815530.184 
    705.00    456.436    464.751    792.774 -1816086.771 184464.949 -1815527.865 
    710.00    458.309    466.624    796.065 -1816090.743 186793.393 -1815525.537 
    715.00    460.164    468.478    799.346 -1816094.732 189131.155 -1815523.199 
    720.00    462.000    470.314    802.617 -1816098.737 191478.144 -1815520.852 
    725.00    463.818    472.133    805.879 -1816102.758 193834.269 -1815518.496 
    730.00    465.619    473.933    809.130 -1816106.795 196199.441 -1815516.131 
    735.00    467.402    475.717    812.371 -1816110.849 198573.573 -1815513.757 
    740.00    469.168    477.483    815.602 -1816114.919 200956.579 -1815511.374 
    745.00    470.917    479.232    818.823 -1816119.005 203348.372 -1815508.982 
    750.00    472.650    480.964    822.035 -1816123.107 205748.870 -1815506.581 
    755.00    474.366    482.680    825.236 -1816127.225 208157.989 -1815504.172 
    760.00    476.066    484.380    828.428 -1816131.360 210575.647 -1815501.754 
    765.00    477.749    486.064    831.610 -1816135.510 213001.763 -1815499.328 
    770.00    479.417    487.732    834.782 -1816139.676 215436.259 -1815496.894 
    775.00    481.070    489.384    837.944 -1816143.857 217879.055 -1815494.451 
    780.00    482.706    491.021    841.096 -1816148.055 220330.074 -1815492.000 
    785.00    484.328    492.643    844.239 -1816152.268 222789.239 -1815489.541 
    790.00    485.935    494.249    847.372 -1816156.497 225256.475 -1815487.074 
    795.00    487.527    495.841    850.495 -1816160.742 227731.707 -1815484.598 
    800.00    489.104    497.418    853.609 -1816165.002 230214.863 -1815482.115 
    805.00    490.667    498.981    856.713 -1816169.278 232705.868 -1815479.624 
    810.00    492.216    500.530    859.807 -1816173.569 235204.652 -1815477.125 
    815.00    493.750    502.065    862.892 -1816177.876 237711.144 -1815474.619 
    820.00    495.271    503.585    865.968 -1816182.198 240225.275 -1815472.105 
    825.00    496.778    505.092    869.034 -1816186.536 242746.974 -1815469.583 
    830.00    498.271    506.586    872.090 -1816190.889 245276.175 -1815467.054 
    835.00    499.751    508.066    875.137 -1816195.257 247812.810 -1815464.517 
    840.00    501.218    509.533    878.175 -1816199.640 250356.812 -1815461.973 
    845.00    502.672    510.987    881.203 -1816204.038 252908.116 -1815459.422 
    850.00    504.113    512.428    884.222 -1816208.452 255466.658 -1815456.863 
    855.00    505.542    513.856    887.232 -1816212.881 258032.373 -1815454.298 
    860.00    506.957    515.272    890.232 -1816217.324 260605.198 -1815451.725 
    865.00    508.361    516.675    893.223 -1816221.783 263185.071 -1815449.145 
    870.00    509.752    518.066    896.205 -1816226.257 265771.930 -1815446.558 
    875.00    511.131    519.445    899.178 -1816230.745 268365.715 -1815443.964 
    880.00    512.498    520.812    902.142 -1816235.248 270966.364 -1815441.364 
    885.00    513.853    522.168    905.096 -1816239.766 273573.819 -1815438.756 
    890.00    515.197    523.511    908.042 -1816244.299 276188.021 -1815436.142 
    895.00    516.529    524.843    910.978 -1816248.847 278808.912 -1815433.521 
    900.00    517.849    526.164    913.906 -1816253.409 281436.435 -1815430.894 
    905.00    519.159    527.473    916.825 -1816257.986 284070.531 -1815428.260 
    910.00    520.457    528.771    919.734 -1816262.577 286711.147 -1815425.619 
    915.00    521.744    530.058    922.635 -1816267.183 289358.225 -1815422.972 
    920.00    523.020    531.335    925.527 -1816271.804 292011.712 -1815420.318 
    925.00    524.286    532.600    928.411 -1816276.438 294671.553 -1815417.659 
    930.00    525.540    533.855    931.285 -1816281.088 297337.694 -1815414.992 
    935.00    526.785    535.099    934.151 -1816285.751 300010.083 -1815412.320 
    940.00    528.018    536.333    937.008 -1816290.429 302688.666 -1815409.641 
    945.00    529.242    537.556    939.857 -1816295.121 305373.393 -1815406.957 
    950.00    530.455    538.770    942.697 -1816299.828 308064.212 -1815404.266 
    955.00    531.658    539.973    945.528 -1816304.548 310761.073 -1815401.569 
    960.00    532.852    541.166    948.351 -1816309.283 313463.924 -1815398.866 
    965.00    534.035    542.349    951.165 -1816314.032 316172.717 -1815396.157 
    970.00    535.209    543.523    953.971 -1816318.795 318887.403 -1815393.443 
    975.00    536.373    544.687    956.769 -1816323.572 321607.932 -1815390.722 
    980.00    537.527    545.841    959.558 -1816328.362 324334.257 -1815387.996 
    985.00    538.672    546.986    962.338 -1816333.167 327066.331 -1815385.264 
    990.00    539.808    548.122    965.111 -1816337.986 329804.106 -1815382.526 
    995.00    540.934    549.248    967.875 -1816342.818 332547.536 -1815379.783 
   1000.00    542.051    550.366    970.631 -1816347.664 335296.575 -1815377.034 
