    0.000000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
    0.050000  -4.323649e-02  -4.303722e-02  -1.992702e-04   0.000000e+00
    0.100000  -7.901284e-02  -7.838271e-02  -6.301316e-04   0.000000e+00
    0.150000  -1.121381e-01  -1.109980e-01  -1.140147e-03   0.000000e+00
    0.200000  -1.519553e-01  -1.504915e-01  -1.463798e-03   0.000000e+00
    0.250000  -1.970010e-01  -1.953135e-01  -1.687452e-03   0.000000e+00
    0.300000  -2.371039e-01  -2.349902e-01  -2.113628e-03   0.000000e+00
    0.350000  -2.699485e-01  -2.671965e-01  -2.752018e-03   0.000000e+00
    0.400000  -3.051419e-01  -3.018349e-01  -3.307001e-03   0.000000e+00
    0.450000  -3.483746e-01  -3.446847e-01  -3.689902e-03   0.000000e+00
    0.500000  -3.910709e-01  -3.868898e-01  -4.181112e-03   0.000000e+00
    0.550000  -4.232950e-01  -4.183410e-01  -4.954012e-03   0.000000e+00
    0.600000  -4.497301e-01  -4.439603e-01  -5.769783e-03   0.000000e+00
    0.650000  -4.816118e-01  -4.752352e-01  -6.376688e-03   0.000000e+00
    0.700000  -5.159057e-01  -5.089697e-01  -6.936055e-03   0.000000e+00
    0.750000  -5.358995e-01  -5.281748e-01  -7.724737e-03   0.000000e+00
    0.800000  -5.339244e-01  -5.253201e-01  -8.604307e-03   0.000000e+00
    0.850000  -5.183091e-01  -5.091187e-01  -9.190392e-03   0.000000e+00
    0.900000  -4.903606e-01  -4.808817e-01  -9.478847e-03   0.000000e+00
    0.950000  -4.317125e-01  -4.218482e-01  -9.864305e-03   0.000000e+00
    1.000000  -3.337573e-01  -3.232645e-01  -1.049277e-02   0.000000e+00
    1.050000  -2.257417e-01  -2.146855e-01  -1.105618e-02   0.000000e+00
    1.100000  -1.345319e-01  -1.231572e-01  -1.137466e-02   0.000000e+00
    1.150000  -3.838749e-03   7.788763e-03  -1.162751e-02   0.000000e+00
    1.200000   3.034939e-01   3.150880e-01  -1.159408e-02   0.000000e+00
    1.250000   8.629557e-01   8.731666e-01  -1.021086e-02   0.000000e+00
