    0.000000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
    0.050000  -4.260292e-02  -4.286897e-02   2.660545e-04   0.000000e+00
    0.100000  -7.773791e-02  -7.833090e-02   5.929862e-04   0.000000e+00
    0.150000  -1.102063e-01  -1.111396e-01   9.332173e-04   0.000000e+00
    0.200000  -1.493437e-01  -1.505612e-01   1.217468e-03   0.000000e+00
    0.250000  -1.936794e-01  -1.951618e-01   1.482420e-03   0.000000e+00
    0.300000  -2.330353e-01  -2.348434e-01   1.808077e-03   0.000000e+00
    0.350000  -2.650899e-01  -2.672627e-01   2.172720e-03   0.000000e+00
    0.400000  -2.994444e-01  -3.019324e-01   2.487988e-03   0.000000e+00
    0.450000  -3.417845e-01  -3.445433e-01   2.758821e-03   0.000000e+00
    0.500000  -3.835300e-01  -3.866092e-01   3.079178e-03   0.000000e+00
    0.550000  -4.147419e-01  -4.182003e-01   3.458391e-03   0.000000e+00
    0.600000  -4.401010e-01  -4.438898e-01   3.788753e-03   0.000000e+00
    0.650000  -4.708412e-01  -4.748714e-01   4.030210e-03   0.000000e+00
    0.700000  -5.039275e-01  -5.082139e-01   4.286396e-03   0.000000e+00
    0.750000  -5.226481e-01  -5.272575e-01   4.609429e-03   0.000000e+00
    0.800000  -5.193357e-01  -5.241944e-01   4.858719e-03   0.000000e+00
    0.850000  -5.023217e-01  -5.071965e-01   4.874818e-03   0.000000e+00
    0.900000  -4.729165e-01  -4.775834e-01   4.666928e-03   0.000000e+00
    0.950000  -4.127585e-01  -4.170296e-01   4.271037e-03   0.000000e+00
    1.000000  -3.132460e-01  -3.168368e-01   3.590873e-03   0.000000e+00
    1.050000  -2.036323e-01  -2.063113e-01   2.678946e-03   0.000000e+00
    1.100000  -1.107914e-01  -1.128099e-01   2.018512e-03   0.000000e+00
    1.150000   2.155719e-02   1.964272e-02   1.914475e-03   0.000000e+00
    1.200000   3.305602e-01   3.291719e-01   1.388285e-03   0.000000e+00
    1.250000   8.916969e-01   8.932783e-01  -1.581425e-03   0.000000e+00
    1.300000   1.565531e+00   1.573285e+00  -7.753644e-03   0.000000e+00
    1.350000   2.030613e+00   2.045206e+00  -1.459319e-02   0.000000e+00
    1.400000   2.019520e+00   2.037119e+00  -1.759904e-02   0.000000e+00
    1.450000   1.537795e+00   1.552244e+00  -1.444831e-02   0.000000e+00
    1.500000   8.451796e-01   8.526408e-01  -7.461227e-03   0.000000e+00
    1.550000   2.316494e-01   2.328474e-01  -1.197997e-03   0.000000e+00
    1.600000  -1.724797e-01  -1.747476e-01   2.267909e-03   0.000000e+00
    1.650000  -3.912686e-01  -3.960891e-01   4.820460e-03   0.000000e+00
    1.700000  -4.827253e-01  -4.915888e-01   8.863499e-03   0.000000e+00
    1.750000  -4.790771e-01  -4.925453e-01   1.346818e-02   0.000000e+00
    1.800000  -4.250448e-01  -4.400909e-01   1.504613e-02   0.000000e+00
    1.850000  -3.998916e-01  -4.115255e-01   1.163389e-02   0.000000e+00
    1.900000  -4.520148e-01  -4.573595e-01   5.344743e-03   0.000000e+00
    1.950000  -5.285621e-01  -5.286631e-01   1.010490e-04   0.000000e+00
    2.000000  -5.125227e-01  -5.102937e-01  -2.228994e-03   0.000000e+00
    2.050000  -3.390399e-01  -3.364390e-01  -2.600892e-03   0.000000e+00
    2.100000  -5.076822e-02  -4.850015e-02  -2.268064e-03   0.000000e+00
    2.150000   2.715962e-01   2.725123e-01  -9.160870e-04   0.000000e+00
    2.200000   6.044136e-01   6.022727e-01   2.140875e-03   0.000000e+00
    2.250000   9.718714e-01   9.659956e-01   5.875811e-03   0.000000e+00
    2.300000   1.344171e+00   1.336348e+00   7.822957e-03   0.000000e+00
    2.350000   1.583075e+00   1.576767e+00   6.308266e-03   0.000000e+00
    2.400000   1.526028e+00   1.524674e+00   1.354465e-03   0.000000e+00
    2.450000   1.136871e+00   1.143749e+00  -6.878231e-03   0.000000e+00
    2.500000   5.697443e-01   5.888884e-01  -1.914407e-02   0.000000e+00
    2.550000   7.937899e-02   1.141932e-01  -3.481421e-02   0.000000e+00
    2.600000  -1.419506e-01  -9.357895e-02  -4.837169e-02   0.000000e+00
    2.650000  -6.759749e-02  -1.736847e-02  -5.022902e-02   0.000000e+00
    2.700000   1.811276e-01   2.149187e-01  -3.379112e-02   0.000000e+00
    2.750000   4.317428e-01   4.349284e-01  -3.185599e-03   0.000000e+00
    2.800000   5.558525e-01   5.292429e-01   2.660964e-02   0.000000e+00
    2.850000   5.135245e-01   4.742521e-01   3.927239e-02   0.000000e+00
    2.900000   3.452270e-01   3.162815e-01   2.894543e-02   0.000000e+00
    2.950000   1.337293e-01   1.294502e-01   4.279133e-03   0.000000e+00
    3.000000  -4.034598e-02  -2.190350e-02  -1.844248e-02   0.000000e+00
    3.050000  -1.304763e-01  -1.038457e-01  -2.663059e-02   0.000000e+00
    3.100000  -1.316118e-01  -1.137880e-01  -1.782373e-02   0.000000e+00
    3.150000  -6.404011e-02  -6.631007e-02   2.269953e-03   0.000000e+00
    3.200000   5.004188e-02   2.423158e-02   2.581030e-02   0.000000e+00
    3.250000   1.977209e-01   1.510745e-01   4.664634e-02   0.000000e+00
    3.300000   3.685570e-01   3.084252e-01   6.013185e-02   0.000000e+00
    3.350000   5.416164e-01   4.795273e-01   6.208911e-02   0.000000e+00
    3.400000   6.819462e-01   6.318779e-01   5.006829e-02   0.000000e+00
    3.450000   7.505474e-01   7.244831e-01   2.606427e-02   0.000000e+00
    3.500000   7.198277e-01   7.226348e-01  -2.807129e-03   0.000000e+00
    3.550000   5.850573e-01   6.124472e-01  -2.738995e-02   0.000000e+00
    3.600000   3.674566e-01   4.086114e-01  -4.115485e-02   0.000000e+00
    3.650000   1.078928e-01   1.506866e-01  -4.279384e-02   0.000000e+00
    3.700000  -1.475076e-01  -1.121624e-01  -3.534519e-02   0.000000e+00
    3.750000  -3.630679e-01  -3.395202e-01  -2.354778e-02   0.000000e+00
